# Step PotentialEnergy(eV) KineticEnergy(eV) TotalEnergy(eV)
5630 138.350772905203 32.4135581653033 170.764331070507
5640 139.21877189722 31.5457253246161 170.764497221836
5650 140.11753610838 30.6471585829136 170.764694691293
5660 140.755973743977 30.0088694270123 170.764843170989
5670 140.913826038874 29.8510645587799 170.764890597654
5680 140.528090446098 30.2367171551613 170.764807601259
5690 139.737072025111 31.0275363603072 170.764608385418
5700 138.849172075513 31.9152129129027 170.764384988416
5710 138.199209441914 32.5650596097252 170.764269051639
5720 137.954371666297 32.8099573079449 170.764328974242
5730 138.014799196229 32.7497138370029 170.764513033232
5740 138.091888315244 32.672795955813 170.764684271057
5750 137.916490324826 32.8482118107166 170.764702135543
5760 137.450240778879 33.3142755683127 170.764516347192
5770 136.953809030336 33.8104320171591 170.764241047495
5780 136.814588932083 33.9495167004723 170.764105632556
5790 137.223526565476 33.5407088876697 170.764235453146
5800 138.002274381472 32.7622307896995 170.764505171172
5810 138.768790390071 31.99590175879 170.764692148861
5820 139.240335632232 31.5243901573627 170.764725789595
5830 139.346482470336 31.4182163458765 170.764698816212
5840 139.122834954527 31.6418551349692 170.764690089496
5850 138.607279397798 32.1573949775445 170.764674375342
5860 137.864877361169 32.8997120211354 170.764589382305
5870 137.062203603647 33.7022249183543 170.764428522001
5880 136.466789604821 34.2974716185971 170.764261223418
5890 136.339885241231 34.4243043061997 170.764189547431
5900 136.786914757183 33.9773555693464 170.764270326529
5910 137.677602442998 33.086864410342 170.76446685334
5920 138.700792851039 32.0638944636495 170.764687314688
5930 139.501932337606 31.2629228440875 170.764855181693
5940 139.805239185543 30.9596942174656 170.764933403008
5950 139.480585895563 31.2843194086915 170.764905304254
5960 138.574882503569 32.189875202703 170.764757706272
5970 137.327395622329 33.4370994907738 170.764495113103
5980 136.149110253479 34.6150642407417 170.76417449422
5990 135.522250575415 35.2416704893614 170.763921064776
6000 135.806602822677 34.9572826400472 170.763885462725
6010 137.02316374632 33.74097211788 170.7641358642
6020 138.768988757962 31.9955772618031 170.764566019766
6030 140.382988445203 30.3819551949252 170.764943640129
6040 141.286635449439 29.4784535167403 170.76508896618
6050 141.251522261517 29.5134697118465 170.764991973364
6060 140.428267121889 30.3364818806552 170.764749002545
6070 139.20919822074 31.5552593937314 170.764457614471
6080 138.066849849907 32.6973585838405 170.764208433748
6090 137.400052440794 33.3640457885162 170.76409822931
6100 137.386455429959 33.3777240006046 170.764179430564
6110 137.909886394581 32.8545213815184 170.764407776099
6120 138.629031196732 32.1356314428572 170.764662639589
6130 139.157423762068 31.6073932938475 170.764817055915
6140 139.25342946567 31.5113746005221 170.764804066193
6150 138.920445724413 31.844210381832 170.764656106245
6160 138.360800985495 32.4036896668363 170.764490652331
6170 137.808259896063 32.9561672367133 170.764427132776
6180 137.358428604083 33.4060635088247 170.764492112907
6190 136.930198842785 33.834399271634 170.764598114419
6200 136.386924990111 34.3776986606119 170.764623650723
6210 135.705269869526 35.0592552159512 170.764525085477
6220 135.038547177241 35.7258125277804 170.764359705022
6230 134.638945292836 36.1252618335501 170.764207126386
6240 134.737815384541 36.0262949629449 170.764110347486
6250 135.46615335598 35.2979485697142 170.764101925694
6260 136.793682446609 33.9705531254192 170.764235572028
6270 138.458126005164 32.3064032347413 170.764529239906
6280 139.96496750634 30.7998996028295 170.76486710917
6290 140.776928105809 29.9880988909735 170.765026996783
6300 140.636613644513 30.1282668979845 170.764880542497
6310 139.746044331788 31.0184979868925 170.764542318681
6320 138.606121358694 32.158139975195 170.764261333889
6330 137.661349732664 33.1028441015965 170.764193834261
6340 137.063267358852 33.7010377058375 170.76430506469
6350 136.702930775488 34.0615127334823 170.764443508971
6360 136.416447054678 34.3480435346106 170.764490589288
6370 136.153075354149 34.6113748545911 170.76445020874
6380 135.976582196841 34.7878235313886 170.764405728229
6390 135.95267528297 34.8117429156035 170.764418198573
6400 136.061167667619 34.7033149234185 170.764482591038
6410 136.199608993164 34.5649484846194 170.764557477783
6420 136.242911929854 34.5216984438461 170.7646103737
6430 136.095625218573 34.6690106150538 170.764635833627
6440 135.709807423949 35.0548267185293 170.764634142478
6450 135.093739293124 35.6708437213424 170.764583014466
6460 134.342123159462 36.4223410007491 170.764464160211
6470 133.650726219587 37.1135933111562 170.764319530744
6480 133.249468423131 37.5147603138497 170.764228736981
6490 133.287211965241 37.4770159082665 170.764227873508
6500 133.773084710249 36.9912114368169 170.764296147066
6510 134.598386103605 36.1660178893532 170.764403992958
6520 135.582538176551 35.1819906383351 170.764528814886
6530 136.516370981128 34.2482719969728 170.7646429781
6540 137.210346236338 33.5543722907129 170.764718527051
6550 137.541957045765 33.2227706672075 170.764727712972
6560 137.500350979145 33.2642887666338 170.764639745778
6570 137.225336310994 33.5391187384733 170.764455049467
6580 136.994244874445 33.7699981930639 170.764243067509
6590 137.111845005367 33.6522720153874 170.764117020754
6600 137.742393194377 33.0217690245374 170.764162218914
6610 138.787975669799 31.9763979509421 170.764373620741
6620 139.904323679956 30.8603182769563 170.764641956912
6630 140.669199093389 30.0956170822664 170.764816175656
6640 140.808200208687 29.9566092298168 170.764809438504
6650 140.326327665001 30.4383223022708 170.764649967271
6660 139.4713530807 31.2930809451354 170.764434025835
6670 138.589939981125 32.1743138501146 170.76425383124
6680 137.97921095169 32.7849601928548 170.764171144545
6690 137.783605142034 32.9806034339223 170.764208575956
6700 137.959288490223 32.8050391162399 170.764327606463
6710 138.331984767608 32.432463702109 170.764448469717
6720 138.713264072689 32.0512612176289 170.764525290318
6730 138.974894664857 31.7896672280672 170.764561892925
6740 139.057227105355 31.7073187760709 170.764545881426
6750 138.9869822613 31.7774646389115 170.764446900212
6760 138.904464029756 31.8598377533711 170.764301783127
6770 138.997841158528 31.7663932072249 170.764234365752
6780 139.329128643623 31.4352141266887 170.764342770312
6790 139.710445968425 31.0541153577724 170.764561326197
6800 139.811891831612 30.9527880741488 170.76467990576
6810 139.458558677048 31.3060033701001 170.764562047149
6820 138.817841161045 31.9464616741657 170.764302835211
6830 138.267147621925 32.4969691839984 170.764116805923
6840 138.090719284887 32.6734003987229 170.76411968361
6850 138.304180294602 32.4600825355451 170.764262830147
6860 138.708560087098 32.0558777928067 170.764437879904
6870 139.043770219761 31.7207990386004 170.764569258361
6880 139.111516534852 31.6530930202677 170.764609555119
6890 138.853234451982 31.9113118098042 170.764546261786
6900 138.366049930158 32.3983919099664 170.764441840124
6910 137.81425157545 32.9501338706187 170.764385446069
6920 137.306125111783 33.4582621861004 170.764387297884
6930 136.873284412879 33.891097335476 170.764381748355
6940 136.551505019501 34.2128262801541 170.764331299655
6950 136.429639819939 34.3346340198749 170.764273839814
6960 136.599217392209 34.1650530677134 170.764270459922
6970 137.06926335712 33.6950795563983 170.764342913519
6980 137.73359445031 33.0308673105836 170.764461760893
6990 138.413055053742 32.351514968232 170.764570021974
7000 138.941145549714 31.8234707186956 170.76461626841
7010 139.241942439344 31.522647174516 170.76458961386
7020 139.348439036335 31.4160906549775 170.764529691313
7030 139.348773239688 31.415711404215 170.764484643903
7040 139.316964353417 31.4475024221357 170.764466775552
7050 139.287590508274 31.4768789678802 170.764469476154
7060 139.259155083674 31.5053387122563 170.76449379593
7070 139.195722837094 31.5688047722944 170.764527609388
7080 139.046930203106 31.7176136351804 170.764543838286
7090 138.784540197995 31.9799990458606 170.764539243856
7100 138.409413309048 32.3551177844437 170.764531093492
7110 137.933416008423 32.8310973969332 170.764513405356
7120 137.389390996783 33.3750632827503 170.764454279534
7130 136.869930413924 33.8944184102505 170.764348824175
7140 136.5263783882 34.2378732045368 170.764251592737
7150 136.490198895923 34.2740309720156 170.764229867939
7160 136.780748815673 33.98354746535 170.764296281023
7170 137.288554777438 33.4758527261657 170.764407503603
7180 137.837675100272 32.9268362759086 170.76451137618
7190 138.263122226264 32.5014600503659 170.76458227663
7200 138.449795438361 32.314837106468 170.764632544829
7210 138.318981702974 32.4456987864483 170.764680489422
7220 137.811070959156 32.9536191414287 170.764690100585
7230 136.939884085757 33.8247070232794 170.764591109036
7240 135.885872826269 34.8785051316905 170.764377957959
7250 134.997369494404 35.7667698891383 170.764139383542
7260 134.657181746624 36.1068098957169 170.763991642341
7270 135.104523862065 35.6594846246398 170.764008486705
7280 136.318704233574 34.4454878989347 170.764192132509
7290 138.014296150248 32.7501841538923 170.764480304141
7300 139.739735435983 31.0250346927296 170.764770128712
7310 141.039263114455 29.7256923091112 170.764955423566
7320 141.615129266512 29.1498571975298 170.764986464042
7330 141.404811562742 29.3600870732399 170.764898635982
7340 140.53866019817 30.2260917911397 170.76475198931
7350 139.257051070668 31.5075183394501 170.764569410118
7360 137.866509995826 32.897862066969 170.764372062795
7370 136.696349408333 34.0678694266291 170.764218834962
7380 136.009217262365 34.7549450221881 170.764162284553
7390 135.919356092904 34.8448500259845 170.764206118888
7400 136.376227440772 34.388099924144 170.764327364916
7410 137.193288617367 33.5712117569941 170.764500374361
7420 138.094914657164 32.6697589900905 170.764673647254
7430 138.80544611408 31.9593164204303 170.76476253451
7440 139.178272248098 31.5864413300573 170.764713578155
7450 139.273446654266 31.4911211070927 170.764567761359
7460 139.297484031422 31.466957726418 170.76444175784
7470 139.433190881478 31.3312510861419 170.76444196762
7480 139.68565323787 31.0789202289812 170.764573466851
7490 139.874301771022 30.8904246585134 170.764726429535
7500 139.786255237145 30.97852511117 170.764780348315
7510 139.347161103853 31.4175560272135 170.764717131067
7520 138.656212949148 32.1083880366279 170.764600985776
7530 137.903187419865 32.8612987024466 170.764486122312
7540 137.283787727211 33.4806140587592 170.76440178597
7550 136.942638261285 33.8217502603525 170.764388521638
7560 136.909952655789 33.8545203546401 170.764473010429
7570 137.067589180021 33.6970219890327 170.764611169054
7580 137.21526100984 33.5494435725012 170.764704582341
7590 137.212195879923 33.5524883388295 170.764684218752
7600 137.079251436942 33.6853131197896 170.764564556732
7610 136.981730075322 33.782697806023 170.764427881345
7620 137.110104316481 33.6542698983801 170.764374214861
7630 137.534885297989 33.229569751772 170.764455049761
7640 138.135176485703 32.6294439234997 170.764620409202
7650 138.669732941992 32.0950233361356 170.764756278128
7660 138.936087391222 31.8287049706141 170.764792361836
7670 138.874268672198 31.8904769044602 170.764745576658
7680 138.553811263165 32.2108435102528 170.764654773418
7690 138.12135947026 32.6431694809036 170.764528951163
7700 137.773188660076 32.9912107009978 170.764399361073
7710 137.694570781886 33.0697935434298 170.764364325315
7720 137.923309463353 32.8411819454222 170.764491408776
7730 138.27035251086 32.4943340919663 170.764686602826
7740 138.457039095288 32.3077283884602 170.764767483748
7750 138.364260312163 32.4004160236209 170.764676335784
7760 138.11674884693 32.6477690248114 170.764517871742
7770 137.944118351498 32.8202949632008 170.764413314699
7780 138.003707309789 32.7607021654087 170.764409475198
7790 138.301403202359 32.4630876515294 170.764490853888
7800 138.709872209707 32.054738886638 170.764611096345
7810 139.040502135219 31.7242152826361 170.764717417855
7820 139.127574698408 31.6371953892452 170.764770087653
7830 138.891195842011 31.8735564654555 170.764752307466
7840 138.361533233674 32.4031418929566 170.764675126631
7850 137.659807065923 33.1047641593458 170.764571225269
7860 136.948860006856 33.8156136374992 170.764473644355
7870 136.383745838959 34.3806537957949 170.764399634754
7880 136.084109099048 34.6802463640973 170.764355463146
7890 136.121443862532 34.6429075615767 170.764351424109
7900 136.501879491418 34.2625212823594 170.764400773778
7910 137.147348743659 33.6171513107118 170.764500054371
7920 137.901958080228 32.8626602862767 170.764618366505
7930 138.57768849823 32.1870209383139 170.764709436544
7940 139.022681525714 31.7420496968452 170.764731222559
7950 139.182039411896 31.5826344646316 170.764673876528
7960 139.110062022767 31.6545293104233 170.76459133319
7970 138.897264837815 31.8673026489316 170.764567486747
7980 138.563537890596 32.2010726170655 170.764610507661
7990 138.05199437956 32.7126344717008 170.764628851261
8000 137.349414061116 33.4151383079791 170.764552369096
8010 136.578496659801 34.1859196198328 170.764416279634
8020 135.951100820149 34.8131970942127 170.764297914362
8030 135.657436035876 35.1068004903123 170.764236526188
8040 135.799307097703 34.9649283518998 170.764235449602
8050 136.375996587305 34.3882949008616 170.764291488166
8060 137.28847203604 33.4759253366649 170.764397372705
8070 138.355703043966 32.4088283912044 170.76453143517
8080 139.353783284121 31.4108731496368 170.764656433758
8090 140.076823754468 30.6879085804458 170.764732334914
8100 140.398052282044 30.3666900885563 170.7647423706
8110 140.294320586898 30.4703876980929 170.764708284991
8120 139.816482425191 30.9481828157962 170.764665240987
8130 139.041208642977 31.7234112155253 170.764619858502
8140 138.057421195397 32.7071350253553 170.764556220752
8150 136.978769198355 33.7857144111377 170.764483609493
8160 135.927059160975 34.8373695636472 170.764428724623
8170 134.998902007931 35.7654811433576 170.764383151289
8180 134.276243264145 36.4880776134445 170.764320877589
8190 133.856238871008 36.9080185608855 170.764257431893
8200 133.827468145743 36.9367692381691 170.764237383912
8210 134.208160238009 36.556117407809 170.764277645818
8220 134.919409978155 35.8449531152453 170.7643630934
8230 135.804891513523 34.9595836981984 170.764475211721
8240 136.665369440503 34.0992117625407 170.764581203044
8250 137.316679768682 33.4479414442915 170.764621212973
8260 137.677038460005 33.0875220647141 170.764560524719
8270 137.812249284434 32.9521952633156 170.764444547749
8280 137.869253044891 32.8951132907235 170.764366335614
8290 137.943929507389 32.8204501294877 170.764379636877
8300 138.003608431251 32.7608452623499 170.764453693601
8310 137.929919152596 32.8345873178369 170.764506470432
8320 137.635797958451 33.1286837017894 170.764481660241
8330 137.14546411472 33.6189433933642 170.764407508084
8340 136.557073164832 34.2072987070383 170.76437187187
8350 135.928479760822 34.8359331087232 170.764412869545
8360 135.23377374912 35.5306724579156 170.764446207035
8370 134.478228152694 36.286122833159 170.764350985853
8380 133.849329039181 36.9148075861411 170.764136625322
8390 133.687131321158 37.0768283166798 170.763959637838
8400 134.257793330451 36.5061712435539 170.763964574005
8410 135.543645370024 35.2205262802181 170.764171650243
8420 137.213277240123 33.5512124303987 170.764489670522
8430 138.764716699948 32.0000509057589 170.764767605707
8440 139.758192685324 31.0066819201884 170.764874605512
8450 140.011737380903 30.7530584077752 170.764795788678
8460 139.629427307635 31.1351980379216 170.764625345557
8470 138.871980134491 31.8924815111145 170.764461645606
8480 138.007324225692 32.7570319353384 170.764356161031
8490 137.221682984463 33.542643704721 170.764326689185
8500 136.587461909545 34.1768913781481 170.764353287693
8510 136.091955974108 34.6724188105426 170.764374784651
8520 135.723544369444 35.0407900810273 170.764334450471
8530 135.548889850912 35.2153540826504 170.764243933562
8540 135.694817901071 35.0693683587713 170.764186259842
8550 136.233811457537 34.5304239997346 170.764235457271
8560 137.084256917958 33.6801158162676 170.764372734226
8570 138.037892819466 32.7266114047612 170.764504224227
8580 138.890101854314 31.874461772519 170.764563626833
8590 139.53623552904 31.228330473135 170.764566002175
8600 139.957659762698 30.8069033025878 170.764563065286
8610 140.151170488546 30.6134167270385 170.764587215585
8620 140.080179185295 30.6844580905141 170.764637275809
8630 139.676864619496 31.0878069620397 170.764671581536
8640 138.905386774243 31.8592286866325 170.764615460875
8650 137.866147491963 32.8982836124422 170.764431104405
8660 136.84301455605 33.9211729298537 170.764187485904
8670 136.203613042588 34.5604038927151 170.764016935303
8680 136.210644262224 34.5533595403815 170.764003802606
8690 136.89398814544 33.870150050544 170.764138195984
8700 138.055488291439 32.7088619889456 170.764350280385
8710 139.368662087111 31.3958936256733 170.764555712784
8720 140.508129524038 30.2565588553181 170.764688379356
8730 141.253692524322 29.5110378848793 170.764730409201
8740 141.524175968012 29.2405299236501 170.764705891662
8750 141.348801452016 29.4158354610994 170.764636913116
8760 140.831777625225 29.9327599915018 170.764537616727
8770 140.123169091205 30.6412697148307 170.764438806036
8780 139.371510656504 31.3928643975019 170.764375054006
8790 138.674800071973 32.089552094051 170.764352166024
8800 138.071109147703 32.6932363910196 170.764345538723
8810 137.57101497531 33.1933210503035 170.764336025614
8820 137.186345833283 33.5779841398758 170.764329973159
8830 136.930050470226 33.834271624275 170.764322094501
8840 136.824131233586 33.940167938568 170.764299172154
8850 136.906023800459 33.8582784876143 170.764302288074
8860 137.169947516634 33.5944335122736 170.764381028908
8870 137.50556020022 33.2589379433007 170.76449814352
8880 137.748707779096 33.0158603569967 170.764568136093
8890 137.79937024987 32.96517565667 170.76454590654
8900 137.69206158529 33.0723760993115 170.764437684602
8910 137.586760377619 33.1775460009118 170.764306378531
8920 137.671010242451 33.0932569379558 170.764267180407
8930 137.997087557698 32.7672965444022 170.7643841021
8940 138.398260862626 32.3663122696085 170.764573132235
8950 138.607682364304 32.1569888113963 170.7646711757
8960 138.483221129696 32.2813907567018 170.764611886398
8970 138.103980850131 32.6605013174945 170.764482167626
8980 137.658315962713 33.106085223269 170.764401185982
8990 137.276888570594 33.4875159542176 170.764404524812
9000 136.972203179336 33.7922445620809 170.764447741417
9010 136.692765022258 34.0717061182605 170.764471140519
9020 136.409062332269 34.355371604803 170.764433937072
9030 136.177343361588 34.5869724280778 170.764315789666
9040 136.163687102686 34.6004709633904 170.764158066076
9050 136.57239209629 34.1917063841 170.76409848039
9060 137.451502938101 33.3127615894549 170.764264527556
9070 138.526882116583 32.2377352444044 170.764617360988
9080 139.271246609268 31.4937025003972 170.764949109665
9090 139.208934499148 31.5561010210463 170.765035520194
9100 138.239004494024 32.5257970661635 170.764801560188
9110 136.738539711184 34.025829259671 170.764368970855
9120 135.376034115665 35.3879315077675 170.763965623432
9130 134.763271058974 36.0005270271902 170.763798086164
9140 135.138861805902 35.6251036688473 170.763965474749
9150 136.227440158667 34.5369533899341 170.764393548601
9160 137.372428897686 33.3923820949685 170.764810992654
9170 137.947453429781 32.8174534225942 170.764906852375
9180 137.800253396587 32.9643695200184 170.764622916606
9190 137.332016163067 33.432208589125 170.764224752192
9200 137.124057827473 33.6399711968533 170.764029024327
9210 137.479910555052 33.2842199138253 170.764130468878
9220 138.26515963566 32.4992491687264 170.764408804386
9230 139.062622598835 31.7020757124847 170.76469831132
9240 139.424917914813 31.3399531762557 170.764871091069
9250 139.089905501607 31.67492217513 170.764827676737
9260 138.132268001029 32.6323085825606 170.764576583589
9270 136.941029979602 33.8232609875302 170.764290967133
9280 135.973549186862 34.7905789414119 170.764128128274
9290 135.519206081718 35.2449008737144 170.764106955432
9300 135.642714459679 35.1214922497037 170.764206709383
9310 136.20756586416 34.5568370794564 170.764402943617
9320 136.928925228481 33.8356711019879 170.764596330469
9330 137.523862494897 33.240799121242 170.764661616139
9340 137.883363786421 32.8812413773286 170.76460516375
9350 138.065760458766 32.6988099898502 170.764570448617
9360 138.108568064093 32.6560843321971 170.76465239629
9370 137.904194385092 32.8605711729287 170.764765558021
9380 137.315988453866 33.4487465403884 170.764734994254
9390 136.411274812482 34.3532368635051 170.764511675987
9400 135.524820048179 35.2394171684894 170.764237216668
9410 135.064181179594 35.6999008531747 170.764082032769
9420 135.265551930037 35.4985448947947 170.764096824832
9430 136.107003676679 34.657225938857 170.764229615536
9440 137.373166019073 33.3912479566298 170.764413975703
9450 138.75681164392 32.0077955705668 170.764607214487
9460 139.936712076309 30.8280598438013 170.76477192011
9470 140.647354902408 30.1174981236595 170.764853026068
9480 140.766680186655 29.9981091692117 170.764789355867
9490 140.398868220022 30.3657125842136 170.764580804235
9500 139.859420406806 30.9049263067533 170.764346713559
9510 139.495767588174 31.2684892988766 170.764256887051
9520 139.446239338634 31.3181404966903 170.764379835324
9530 139.544489227068 31.2201288043141 170.764618031382
9540 139.458221093162 31.3065713944326 170.764792487595
9550 138.94516828543 31.8196194043149 170.764787689745
9560 138.023959301886 32.7406600273098 170.764619329196
9570 136.959515669186 33.804868096632 170.764383765818
9580 136.123204178148 34.6409758897218 170.76418006787
9590 135.836137790599 34.9279416025441 170.764079393143
9600 136.250662923506 34.5134574473505 170.764120370856
9610 137.287090477377 33.477211536389 170.764302013766
9620 138.638997378841 32.1255819259443 170.764579304786
9630 139.853349027881 30.9115104475615 170.764859475443
9640 140.483764694015 30.2812493477191 170.765014041734
9650 140.286370387629 30.4785771614729 170.764947549102
9660 139.357417117029 31.4072637097048 170.764680826733
9670 138.101397427585 32.6629479287927 170.764345356378
9680 137.036780860736 33.7273140350858 170.764094895821
9690 136.561154732428 34.2028758744732 170.764030606901
9700 136.789554226482 33.97462255994 170.764176786422
9710 137.515061765696 33.2494035215705 170.764465287267
9720 138.317608322375 32.4471211185023 170.764729440877
9730 138.813533161105 31.9512631628184 170.764796323924
9740 138.902535397173 31.8621175905912 170.764652987765
9750 138.788496494243 31.9759666795545 170.764463173797
9760 138.755562941091 32.0088188050364 170.764381746128
9770 138.9446897519 31.8197326951821 170.764422447082
9780 139.315294476441 31.4492276450106 170.764522121451
9790 139.722534106166 31.0421115661539 170.76464567232
9800 139.974955441685 30.7898168655682 170.764772307253
9810 139.879664050787 30.8851703227652 170.764834373553
9820 139.344305319352 31.420447693576 170.764753012928
9830 138.483970716504 32.2805788491852 170.764549565689
9840 137.588256014656 33.1761013459143 170.76435736057
9850 136.936872750583 33.8274093745334 170.764282125116
9860 136.647010515771 34.1172971339399 170.764307649711
9870 136.685830875402 34.0785119428164 170.764342818218
9880 136.995033430662 33.7692786876688 170.764312118331
9890 137.593016020961 33.1712358691364 170.764251890097
9900 138.521043699802 32.2432631922339 170.764306892036
9910 139.657492127971 31.1070227551978 170.764514883169
9920 140.678183772995 30.0865200199383 170.764703792933
9930 141.282401634476 29.4823398913165 170.764741525792
9940 141.376067828561 29.3886307028631 170.764698531425
9950 141.007418970148 29.7572248258651 170.764643796013
9960 140.285109094739 30.4794269666312 170.764536061371
9970 139.41057299557 31.3538166105127 170.764389606083
9980 138.640833007367 32.1234696264666 170.764302633834
9990 138.146217848176 32.6181138638395 170.764331712016
10000 137.923846375094 32.8405978192134 170.764444194308
10010 137.839521224378 32.9250384066781 170.764559631056
10020 137.742163608838 33.0224507564089 170.764614365247
10030 137.557627031496 33.2069729666021 170.764599998098
10040 137.305647919159 33.458904028696 170.764551947855
10050 137.054500508144 33.7100047205665 170.764505228711
10060 136.870367951057 33.8941153214242 170.764483272481
10070 136.78048152758 33.984029050444 170.764510578024
10080 136.741958011191 34.0226234181754 170.764581429366
10090 136.656141610397 34.108487487298 170.764629097695
10100 136.463068952684 34.3015050274225 170.764573980107
10110 136.248037273742 34.516382732951 170.764420006693
10120 136.231798437386 34.532477898235 170.764276335621
10130 136.618027928321 34.1462245356615 170.764252463982
10140 137.437323999514 33.3270350747356 170.764359074249
10150 138.524784852588 32.2397420448457 170.764526897434
10160 139.617477584298 31.1471942878753 170.764671872173
10170 140.482940157724 30.2817915700793 170.764731727803
10180 141.012845170866 29.7518596084817 170.764704779348
10190 141.223790117122 29.5408761132601 170.764666230382
10200 141.157084303827 29.6075889700057 170.764673273833
10210 140.808588773815 29.9560789280056 170.76466770182
10220 140.203791787151 30.5607872899515 170.764579077103
10230 139.484413688505 31.2800489965681 170.764462685074
10240 138.837682801174 31.9267235022801 170.764406303455
10250 138.378339636552 32.3860619841227 170.764401620674
10260 138.145442273601 32.618960534557 170.764402808158
10270 138.154324593699 32.6100856515013 170.7644102452
10280 138.399095573728 32.3653491733375 170.764444747065
10290 138.828681918801 31.9358254720656 170.764507390866
10300 139.34635766861 31.4182313036502 170.76458897226
10310 139.824658149245 30.9400267043675 170.764684853613
10320 140.11723407021 30.6475496902044 170.764783760415
10330 140.080303742628 30.6845503103521 170.76485405298
10340 139.619801802871 31.1450544299044 170.764856232776
10350 138.747673819791 32.0170943797175 170.764768199508
10360 137.612949515613 33.1516487352339 170.764598250847
10370 136.485611549578 34.2787815859289 170.764393135507
10380 135.68087573442 35.0833614541505 170.76423718857
10390 135.43181529256 35.3323948756217 170.764210168182
10400 135.77403092525 34.9902950325612 170.764325957811
10410 136.526008500685 34.2385188926211 170.764527393306
10420 137.3723076651 33.3924330510594 170.764740716159
10430 137.977741618951 32.7871641605118 170.764905779463
10440 138.087576199358 32.6773846953035 170.764960894661
10450 137.621863611091 33.1430017976132 170.764865408705
10460 136.728851023907 34.0358054992327 170.76465652314
10470 135.728157532418 35.0362721134785 170.764429645897
10480 134.970920957975 35.7933390814004 170.764260039375
10490 134.72016973219 36.044008851613 170.764178583803
10500 135.092167880587 35.6720338438494 170.764201724437
10510 136.029545277942 34.7347881217449 170.764333399687
10520 137.305572603886 33.4589548887574 170.764527492643
10530 138.601054058549 32.163636751707 170.764690810256
10540 139.641012256142 31.1237421727442 170.764754428886
10550 140.294493956467 30.4702341145035 170.764728070971
10560 140.565429753396 30.1992445546763 170.764674308072
10570 140.510676058631 30.253956872449 170.76463293108
10580 140.187396390209 30.5771843300877 170.764580720297
10590 139.679626379416 31.0848609651671 170.764487344584
10600 139.131014815592 31.6333695872192 170.764384402812
10610 138.696860800234 32.0674753361448 170.764336136379
10620 138.451803559445 32.3125643223236 170.764367881768
10630 138.34897702288 32.4154740920796 170.76445111496
10640 138.258110417646 32.5064275177498 170.764537935395
10650 138.039963656142 32.7246242801356 170.764587936277
10660 137.614920505712 33.149654445707 170.764574951419
10670 137.006091597263 33.7584093212151 170.764500918478
10680 136.333895281495 34.4305139695584 170.764409251054
10690 135.747679542897 35.0166851947175 170.764364737615
10700 135.328326582478 35.4360746131538 170.764401195632
10710 135.040260810056 35.7242095105648 170.764470320621
10720 134.799798362475 35.9646694921744 170.76446785465
10730 134.613924312553 36.1504369636678 170.764361276221
10740 134.619641688952 36.1446148126846 170.764256501637
10750 134.942679794078 35.8216002339472 170.764280028026
10760 135.5324565274 35.2319662397078 170.764422767107
10770 136.177678966676 34.5868761040901 170.764555070766
10780 136.681515251363 34.0830766317427 170.764591883106
10790 136.979350830264 33.785228551032 170.764579381296
10800 137.083516543734 33.6810813807717 170.764597924506
10810 136.977843439064 33.7868024689766 170.764645908041
10820 136.615399177882 34.1492599699696 170.764659147851
10830 135.999678561402 34.764921787796 170.764600349198
10840 135.233262491821 35.5312245567266 170.764487048547
10850 134.493107240945 36.2712478085145 170.764355049459
10860 133.976937093853 36.7873015476349 170.764238641488
10870 133.849573096214 36.9146064673431 170.764179563557
10880 134.182489926571 36.5817266182031 170.764216544774
10890 134.902688966957 35.8616581922829 170.76434715924
10900 135.801659081608 34.9628473350034 170.764506416611
10910 136.62933823089 34.1352755078763 170.764613738766
10920 137.206709272225 33.5579463080624 170.764655580288
10930 137.451071366328 33.3136033687167 170.764674735044
10940 137.328584026129 33.4360872498516 170.76467127598
10950 136.856210369452 33.9083822324145 170.764592601866
10960 136.165582375148 34.59885052042 170.764432895568
10970 135.503938608276 35.2603342943404 170.764272902617
10980 135.119665371696 35.6445356299681 170.764201001664
10990 135.133771569769 35.6304631413728 170.764234711142
11000 135.505434984392 35.2588931653801 170.764328149772
11010 136.092637435693 34.6717730060724 170.764410441766
11020 136.755244536267 34.0091840129558 170.764428549223
11030 137.431728934522 33.3326774734523 170.764406407974
11040 138.113103914756 32.6513202138375 170.764424128593
11050 138.745602515141 32.0189037912856 170.764506306427
11060 139.203431333021 31.5611525689637 170.764583901984
11070 139.380322500151 31.3842611254487 170.7645836256
11080 139.285731453812 31.4787837860994 170.764515239912
11090 139.031220540928 31.7332292532302 170.764449794159
11100 138.733108177959 32.031325356531 170.76443353449
11110 138.445152700135 32.3192942099155 170.764446910051
11120 138.180032553134 32.5844059125651 170.7644384657
11130 137.975667205292 32.7887181113502 170.764385316642
11140 137.921551209416 32.8427744850263 170.764325694443
11150 138.101140461261 32.6631913284361 170.764331789697
11160 138.490680617829 32.2737650133885 170.764445631217
11170 138.905919650163 31.8587081404774 170.76462779064
11180 139.0686362145 31.6961194986848 170.764755713185
11190 138.787022275236 31.9776882734204 170.764710548656
11200 138.122050484071 32.6424521856717 170.764502669742
11210 137.370228439155 33.3940505880164 170.764279027171
11220 136.856156371858 33.9080237470681 170.764180118927
